distance,automaton,num_traces,num_states,num_states_unreachable,percent_states_unreachable,num_glitches,percent_glitches,mean_glitch_trans_freq,median_glitch_trans_freq,min_glitch_trans_freq,max_glitch_trans_freq,mean_dominant_trans_freq,median_dominant_trans_freq,max_dominant_trans_freq,min_dominant_trans_freq,glitched_delta_freq,dominant_delta_freq
3,f67705b36ac1494aadb24dabeefdeded,256,11,0,0.0,3,0.234375,1.0,1.0,1,1,23.204545454545453,19.5,74,1,"[1, 1, 1]","[38, 37, 6, 10, 8, 10, 37, 8, 12, 12, 24, 19, 20, 74, 24, 10, 1, 28, 10, 1, 11, 1, 20, 28, 74, 23, 6, 37, 74, 27, 73, 1, 19, 6, 8, 28, 7, 37, 36, 6, 37, 13, 23, 37]"
-3,c0cefcfc094a4177911ca37e7754b4e3,256,5,0,0.0,147,11.484375,11.307692307692308,2.0,1,38,43.85,31.0,88,20,"[1, 2, 17, 38, 6, 7, 36, 1, 1, 1, 1, 1, 35]","[83, 31, 30, 31, 22, 79, 51, 33, 21, 78, 29, 30, 83, 20, 52, 88, 29, 21, 37, 29]"
-2,c0cefcfc094a4177911ca37e7754b4e3,256,6,0,0.0,55,4.296875,3.0555555555555554,1.0,1,13,40.375,33.5,83,20,"[1, 2, 6, 1, 13, 7, 1, 1, 8, 4, 2, 1, 1, 3, 1, 1, 1, 1]","[34, 83, 31, 29, 47, 31, 22, 81, 78, 38, 43, 26, 52, 33, 21, 78, 29, 36, 20, 37, 41, 21, 29, 29]"
-1,c0cefcfc094a4177911ca37e7754b4e3,256,7,0,0.0,24,1.875,2.0,1.0,1,7,35.714285714285715,31.0,83,15,"[1, 2, 6, 1, 1, 7, 1, 1, 1, 1, 1, 1]","[15, 35, 29, 31, 83, 31, 22, 78, 38, 36, 30, 17, 33, 21, 78, 37, 36, 20, 34, 16, 38, 35, 29, 21, 30, 15, 83, 29]"
0,c0cefcfc094a4177911ca37e7754b4e3,256,8,0,0.0,11,0.8593750000000001,1.1,1.0,1,2,31.65625,30.0,78,6,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[7, 6, 35, 17, 76, 31, 16, 15, 7, 38, 31, 22, 34, 78, 33, 78, 21, 29, 30, 77, 6, 35, 20, 15, 36, 29, 36, 38, 21, 37, 30, 29]"
1,c0cefcfc094a4177911ca37e7754b4e3,256,9,0,0.0,10,0.78125,1.1111111111111112,1.0,1,2,28.166666666666668,29.0,78,0,"[1, 2, 1, 1, 1, 1, 1, 1, 1]","[0, 15, 2, 76, 31, 33, 31, 36, 22, 78, 38, 36, 30, 17, 33, 21, 78, 16, 35, 6, 2, 6, 7, 7, 29, 15, 77, 20, 38, 34, 1, 29, 21, 35, 30, 29]"
2,c0cefcfc094a4177911ca37e7754b4e3,256,10,1,10.0,10,0.78125,1.1111111111111112,1.0,1,2,25.35,25.5,78,0,"[2, 1, 1, 1, 1, 1, 1, 1, 1]","[15, 76, 31, 6, 1, 37, 31, 22, 30, 33, 17, 78, 33, 78, 16, 36, 35, 0, 21, 7, 1, 29, 15, 1, 0, 77, 34, 20, 6, 1, 29, 1, 36, 1, 7, 38, 21, 35, 30, 29]"
3,c0cefcfc094a4177911ca37e7754b4e3,256,11,0,0.0,9,0.703125,1.125,1.0,1,2,23.068181818181817,21.0,78,0,"[2, 1, 1, 1, 1, 1, 1, 1]","[20, 7, 6, 76, 31, 1, 13, 1, 1, 29, 30, 7, 31, 16, 22, 37, 23, 15, 33, 1, 78, 1, 35, 15, 1, 35, 38, 30, 77, 78, 18, 6, 10, 11, 21, 0, 12, 29, 21, 23, 23, 1, 23, 29]"
-3,24f5b20c39f94a3e82eb4051e596db52,256,5,0,0.0,118,9.21875,7.866666666666666,1.0,1,45,45.3,29.5,111,11,"[7, 10, 1, 1, 1, 1, 1, 1, 1, 1, 45, 1, 44, 2, 1]","[73, 12, 73, 67, 23, 26, 11, 25, 25, 27, 74, 111, 32, 73, 108, 32, 25, 11, 13, 65]"
-2,24f5b20c39f94a3e82eb4051e596db52,256,6,0,0.0,29,2.265625,2.0714285714285716,1.0,1,10,41.458333333333336,37.0,74,11,"[5, 1, 10, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]","[73, 12, 67, 73, 23, 45, 43, 26, 42, 11, 25, 25, 68, 27, 74, 32, 73, 66, 25, 32, 11, 13, 65, 44]"
-1,24f5b20c39f94a3e82eb4051e596db52,256,7,0,0.0,13,1.015625,1.0833333333333333,1.0,1,2,36.107142857142854,25.5,74,7,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]","[73, 11, 12, 73, 65, 23, 25, 67, 25, 74, 73, 44, 25, 45, 27, 44, 7, 43, 25, 25, 7, 11, 9, 13, 7, 65, 67, 26]"
0,24f5b20c39f94a3e82eb4051e596db52,256,8,0,0.0,9,0.703125,1.125,1.0,1,2,31.71875,25.0,74,1,"[1, 1, 1, 1, 1, 2, 1, 1]","[43, 27, 12, 67, 73, 1, 45, 25, 25, 44, 65, 44, 1, 25, 11, 72, 1, 67, 25, 74, 73, 23, 7, 11, 1, 10, 7, 13, 25, 7, 65, 26]"
1,24f5b20c39f94a3e82eb4051e596db52,256,9,1,11.11111111111111,9,0.703125,1.0,1.0,1,1,28.194444444444443,25.0,74,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[12, 72, 0, 1, 45, 1, 43, 23, 0, 44, 1, 1, 25, 11, 73, 1, 65, 25, 25, 1, 25, 27, 7, 11, 65, 43, 9, 7, 13, 7, 74, 73, 67, 67, 25, 26]"
2,24f5b20c39f94a3e82eb4051e596db52,256,10,0,0.0,8,0.625,1.0,1.0,1,1,25.4,15.0,74,1,"[1, 1, 1, 1, 1, 1, 1, 1]","[19, 73, 12, 7, 67, 73, 8, 8, 1, 25, 45, 17, 7, 44, 64, 1, 43, 25, 1, 66, 74, 9, 72, 6, 17, 25, 2, 1, 11, 1, 11, 25, 13, 64, 18, 1, 7, 44, 1, 8]"
3,24f5b20c39f94a3e82eb4051e596db52,256,11,0,0.0,8,0.625,1.1428571428571428,1.0,1,2,23.09090909090909,14.5,74,1,"[2, 1, 1, 1, 1, 1, 1]","[1, 11, 73, 12, 73, 8, 8, 52, 23, 74, 1, 73, 44, 7, 25, 1, 1, 7, 11, 1, 45, 17, 2, 17, 17, 44, 51, 7, 17, 1, 43, 15, 14, 25, 9, 13, 13, 1, 24, 8, 51, 16, 52, 8]"
-3,3ca68700c69340a99e7bdb71db906e0d,256,5,0,0.0,223,17.421875,14.866666666666667,19.0,1,27,40.05,37.5,95,7,"[21, 1, 19, 26, 26, 27, 1, 19, 27, 1, 1, 1, 26, 26, 1]","[38, 21, 39, 23, 36, 64, 77, 37, 8, 22, 64, 7, 38, 23, 39, 8, 78, 7, 95, 77]"
-2,3ca68700c69340a99e7bdb71db906e0d,256,6,0,0.0,135,10.546875,6.75,3.0,1,24,37.041666666666664,30.5,90,7,"[9, 1, 19, 4, 1, 1, 4, 1, 3, 1, 1, 24, 2, 2, 12, 1, 5, 22, 19, 3]","[21, 39, 8, 22, 37, 77, 22, 24, 39, 64, 23, 90, 7, 38, 23, 8, 63, 78, 23, 36, 7, 25, 77, 38]"
-1,3ca68700c69340a99e7bdb71db906e0d,256,7,0,0.0,61,4.765625,5.545454545454546,1.0,1,26,34.392857142857146,26.0,78,7,"[1, 1, 1, 1, 26, 1, 1, 1, 1, 26, 1]","[21, 39, 8, 22, 37, 77, 26, 26, 39, 63, 26, 21, 76, 7, 19, 38, 8, 23, 63, 78, 19, 23, 36, 7, 27, 77, 38, 19]"
0,3ca68700c69340a99e7bdb71db906e0d,256,8,0,0.0,10,0.78125,1.0,1.0,1,1,31.6875,26.5,78,7,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[36, 26, 21, 39, 8, 26, 22, 37, 77, 27, 7, 26, 8, 27, 77, 36, 78, 27, 75, 38, 23, 39, 19, 26, 27, 35, 7, 23, 21, 38, 19, 19]"
1,3ca68700c69340a99e7bdb71db906e0d,256,9,1,11.11111111111111,10,0.78125,1.0,1.0,1,1,28.166666666666668,26.0,78,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[36, 25, 21, 39, 8, 78, 22, 26, 36, 1, 19, 27, 19, 77, 36, 27, 0, 27, 0, 75, 21, 38, 23, 39, 19, 27, 26, 36, 7, 23, 77, 38, 26, 7, 0, 8]"
2,3ca68700c69340a99e7bdb71db906e0d,256,10,0,0.0,9,0.703125,1.0,1.0,1,1,25.375,24.0,78,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[27, 26, 27, 8, 26, 22, 3, 36, 38, 1, 21, 12, 7, 10, 8, 77, 26, 27, 34, 12, 35, 78, 21, 74, 1, 28, 23, 25, 20, 19, 10, 1, 23, 26, 7, 26, 77, 19, 27, 27]"
3,3ca68700c69340a99e7bdb71db906e0d,256,11,0,0.0,9,0.703125,1.0,1.0,1,1,23.068181818181817,22.5,72,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[25, 21, 26, 26, 12, 70, 5, 71, 7, 26, 8, 27, 1, 72, 5, 35, 26, 6, 13, 72, 23, 24, 27, 36, 6, 26, 1, 23, 27, 1, 12, 1, 19, 27, 8, 7, 22, 35, 21, 19, 38, 12, 27, 19]"
-3,e44fe8c30a42437d9750a19a2ed209e8,256,5,0,0.0,106,8.28125,6.625,1.5,1,22,45.9,51.0,82,6,"[18, 1, 12, 1, 9, 10, 1, 16, 1, 9, 1, 22, 1, 1, 1, 2]","[7, 31, 63, 51, 51, 51, 7, 81, 68, 31, 79, 58, 29, 82, 58, 30, 7, 82, 6, 46]"
-2,e44fe8c30a42437d9750a19a2ed209e8,256,6,0,0.0,73,5.703125,4.866666666666666,1.0,1,22,39.625,38.5,82,6,"[1, 12, 1, 9, 10, 1, 1, 9, 1, 22, 1, 1, 1, 1, 2]","[7, 31, 31, 51, 49, 51, 7, 81, 16, 52, 14, 16, 79, 58, 29, 6, 82, 58, 30, 7, 51, 81, 18, 46]"
-1,e44fe8c30a42437d9750a19a2ed209e8,256,7,0,0.0,40,3.125,2.857142857142857,1.0,1,10,35.142857142857146,30.5,82,6,"[1, 10, 1, 1, 1, 1, 1, 1, 9, 1, 1, 9, 1, 2]","[7, 31, 31, 51, 13, 51, 48, 7, 81, 16, 52, 14, 11, 16, 79, 45, 29, 6, 82, 47, 30, 7, 12, 51, 82, 17, 46, 22]"
0,e44fe8c30a42437d9750a19a2ed209e8,256,8,0,0.0,12,0.9375,1.0909090909090908,1.0,1,2,31.625,23.5,82,6,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[31, 45, 11, 79, 14, 9, 51, 81, 7, 51, 16, 9, 31, 52, 81, 29, 46, 18, 82, 50, 30, 7, 7, 16, 47, 12, 11, 6, 10, 11, 49, 13]"
1,e44fe8c30a42437d9750a19a2ed209e8,256,9,0,0.0,11,0.8593750000000001,1.1,1.0,1,2,28.13888888888889,16.0,81,1,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1]","[1, 7, 31, 51, 51, 9, 1, 80, 6, 47, 81, 10, 9, 30, 79, 29, 48, 46, 11, 14, 51, 12, 13, 31, 45, 7, 16, 16, 11, 80, 7, 1, 1, 11, 52, 18]"
2,e44fe8c30a42437d9750a19a2ed209e8,256,10,0,0.0,11,0.8593750000000001,1.1,1.0,1,2,25.325,13.5,81,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]","[9, 7, 10, 51, 2, 51, 7, 10, 21, 6, 80, 52, 20, 79, 45, 50, 49, 14, 16, 21, 1, 80, 17, 11, 12, 47, 10, 1, 16, 10, 7, 1, 81, 9, 9, 46, 11, 11, 13, 20]"
3,e44fe8c30a42437d9750a19a2ed209e8,256,11,0,0.0,10,0.78125,1.1111111111111112,1.0,1,2,23.045454545454547,11.5,81,1,"[1, 1, 1, 1, 1, 1, 2, 1, 1]","[31, 9, 18, 80, 12, 80, 16, 81, 11, 13, 1, 31, 52, 7, 7, 29, 8, 16, 51, 38, 51, 9, 38, 1, 1, 41, 30, 10, 8, 9, 37, 7, 14, 11, 79, 1, 7, 48, 6, 11, 1, 1, 1, 1]"
-3,69735b13f3ea4f2e803e88df3413e3a6,256,5,0,0.0,164,12.812499999999998,12.615384615384615,14.0,1,43,43.0,34.0,109,2,"[1, 1, 16, 1, 1, 1, 15, 15, 1, 14, 43, 14, 41]","[3, 8, 34, 7, 47, 109, 106, 34, 8, 3, 2, 108, 71, 36, 7, 45, 33, 3, 90, 106]"
-2,69735b13f3ea4f2e803e88df3413e3a6,256,6,0,0.0,91,7.109375,4.55,1.5,1,15,38.875,34.5,109,2,"[1, 10, 15, 1, 1, 15, 3, 1, 1, 3, 1, 1, 1, 1, 2, 2, 3, 1, 14, 14]","[44, 3, 8, 34, 7, 109, 106, 35, 34, 32, 43, 8, 37, 3, 2, 108, 43, 39, 7, 106, 33, 43, 3, 46]"
-1,69735b13f3ea4f2e803e88df3413e3a6,256,7,0,0.0,41,3.2031249999999996,1.9523809523809523,1.0,1,8,35.107142857142854,33.5,109,2,"[4, 8, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 2, 1, 1, 1, 1, 4, 2, 1, 2]","[12, 13, 34, 8, 38, 40, 32, 3, 14, 8, 34, 7, 109, 106, 42, 106, 15, 3, 33, 2, 108, 39, 43, 7, 43, 36, 3, 45]"
0,69735b13f3ea4f2e803e88df3413e3a6,256,8,0,0.0,11,0.8593750000000001,1.0,1.0,1,1,31.65625,24.0,108,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[17, 15, 14, 3, 34, 7, 106, 107, 39, 40, 34, 8, 3, 15, 2, 108, 32, 16, 7, 31, 14, 43, 33, 14, 39, 8, 15, 31, 36, 3, 33, 106]"
1,69735b13f3ea4f2e803e88df3413e3a6,256,9,0,0.0,11,0.8593750000000001,1.0,1.0,1,1,28.13888888888889,15.5,108,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[15, 15, 36, 3, 8, 34, 7, 106, 36, 34, 37, 8, 3, 2, 108, 14, 3, 16, 108, 106, 7, 14, 6, 30, 37, 33, 30, 16, 30, 35, 32, 14, 15, 6, 3, 6]"
2,69735b13f3ea4f2e803e88df3413e3a6,256,10,0,0.0,10,0.78125,1.0,1.0,1,1,25.35,14.5,108,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[14, 14, 34, 32, 105, 8, 31, 31, 3, 15, 8, 34, 30, 7, 1, 105, 36, 33, 16, 1, 15, 34, 9, 3, 33, 16, 2, 14, 108, 14, 31, 108, 7, 1, 1, 30, 8, 10, 3, 9]"
3,69735b13f3ea4f2e803e88df3413e3a6,256,11,0,0.0,10,0.78125,1.0,1.0,1,1,23.045454545454547,14.0,108,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[15, 1, 33, 31, 1, 1, 3, 32, 7, 105, 14, 33, 105, 2, 2, 3, 2, 2, 108, 31, 33, 6, 1, 35, 8, 32, 34, 7, 8, 32, 37, 14, 6, 14, 14, 16, 8, 30, 16, 6, 3, 14, 108, 1]"
-3,8865e76cab4040798432fd9c82633c00,256,5,0,0.0,212,16.5625,14.133333333333333,14.0,1,30,40.6,40.0,83,17,"[11, 24, 1, 17, 16, 15, 1, 10, 30, 14, 25, 11, 25, 1, 11]","[40, 17, 20, 19, 43, 83, 20, 40, 22, 19, 40, 19, 40, 41, 23, 81, 43, 40, 83, 79]"
-2,8865e76cab4040798432fd9c82633c00,256,6,0,0.0,111,8.671875,6.529411764705882,3.0,1,16,38.041666666666664,34.5,83,17,"[1, 11, 1, 1, 15, 16, 15, 1, 8, 8, 1, 2, 2, 14, 1, 3, 11]","[40, 17, 20, 29, 19, 43, 83, 20, 25, 19, 23, 40, 22, 19, 83, 40, 40, 41, 25, 23, 81, 42, 40, 79]"
-1,8865e76cab4040798432fd9c82633c00,256,7,0,0.0,51,3.9843749999999996,4.25,1.0,1,11,34.75,25.0,83,14,"[11, 1, 1, 9, 1, 1, 1, 2, 1, 11, 1, 11]","[82, 14, 43, 40, 22, 41, 19, 30, 40, 16, 19, 23, 40, 40, 19, 25, 42, 17, 23, 15, 81, 15, 20, 40, 83, 25, 79, 20]"
0,8865e76cab4040798432fd9c82633c00,256,8,0,0.0,8,0.625,1.1428571428571428,1.0,1,2,31.75,23.0,83,10,"[1, 1, 1, 1, 1, 1, 2]","[40, 19, 25, 23, 20, 11, 82, 43, 83, 11, 11, 20, 10, 15, 15, 25, 19, 14, 40, 22, 40, 79, 40, 41, 23, 29, 81, 19, 43, 16, 17, 40]"
1,8865e76cab4040798432fd9c82633c00,256,9,0,0.0,8,0.625,1.1428571428571428,1.0,1,2,28.22222222222222,20.5,83,10,"[1, 2, 1, 1, 1, 1, 1]","[21, 82, 19, 40, 20, 14, 19, 17, 20, 11, 23, 11, 10, 19, 40, 30, 22, 16, 18, 15, 83, 40, 25, 11, 19, 19, 20, 23, 25, 23, 81, 23, 23, 40, 79, 15]"
2,8865e76cab4040798432fd9c82633c00,256,10,1,10.0,8,0.625,1.1428571428571428,1.0,1,2,25.4,19.5,82,0,"[1, 1, 2, 1, 1, 1, 1]","[19, 29, 16, 29, 20, 11, 11, 20, 29, 0, 14, 0, 19, 19, 31, 22, 11, 24, 14, 40, 1, 14, 25, 40, 82, 10, 12, 23, 15, 81, 40, 15, 17, 0, 40, 81, 27, 11, 79, 25]"
3,8865e76cab4040798432fd9c82633c00,256,11,0,0.0,8,0.625,1.1428571428571428,1.0,1,2,23.09090909090909,19.0,69,7,"[1, 1, 1, 1, 2, 1, 1]","[12, 33, 14, 12, 9, 9, 23, 11, 19, 19, 33, 10, 15, 7, 29, 7, 17, 31, 14, 31, 30, 16, 15, 11, 12, 20, 13, 11, 19, 25, 20, 69, 12, 31, 23, 69, 7, 31, 22, 33, 69, 11, 25, 67]"
-3,22946eff9faa4074bd843505d04e33b5,256,5,1,20.0,209,16.328125,14.928571428571429,2.0,1,55,40.75,28.0,122,2,"[3, 30, 19, 21, 1, 1, 1, 54, 55, 1, 1, 1, 1, 20]","[67, 28, 3, 64, 66, 2, 18, 120, 28, 28, 18, 2, 122, 30, 17, 64, 2, 36, 17, 83]"
-2,22946eff9faa4074bd843505d04e33b5,256,6,1,16.666666666666664,100,7.8125,8.333333333333334,1.0,1,30,38.5,33.0,83,2,"[3, 30, 21, 19, 1, 1, 1, 1, 1, 1, 20, 1]","[28, 3, 2, 18, 64, 55, 66, 28, 28, 18, 54, 2, 67, 30, 55, 17, 54, 67, 2, 36, 64, 17, 83, 66]"
-1,22946eff9faa4074bd843505d04e33b5,256,7,0,0.0,41,3.2031249999999996,3.4166666666666665,1.0,1,22,35.107142857142854,28.0,67,2,"[1, 1, 22, 1, 1, 1, 1, 2, 8, 1, 1, 1]","[55, 17, 19, 28, 20, 3, 17, 2, 17, 64, 18, 55, 66, 36, 28, 28, 18, 21, 2, 54, 67, 2, 64, 65, 54, 67, 30, 66]"
0,22946eff9faa4074bd843505d04e33b5,256,8,0,0.0,11,0.8593750000000001,1.1,1.0,1,2,31.65625,29.0,67,2,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1]","[55, 19, 29, 28, 65, 54, 20, 67, 3, 2, 67, 18, 54, 29, 35, 55, 28, 28, 18, 21, 30, 2, 17, 35, 66, 19, 17, 30, 36, 2, 34, 30]"
1,22946eff9faa4074bd843505d04e33b5,256,9,1,11.11111111111111,10,0.78125,1.1111111111111112,1.0,1,2,28.166666666666668,28.0,67,0,"[1, 1, 1, 1, 1, 1, 1, 1, 2]","[20, 55, 30, 35, 17, 18, 54, 28, 35, 30, 19, 3, 2, 2, 67, 36, 17, 0, 21, 55, 28, 65, 28, 0, 34, 67, 30, 29, 66, 29, 19, 1, 2, 53, 18, 1]"
2,22946eff9faa4074bd843505d04e33b5,256,10,0,0.0,10,0.78125,1.0,1.0,1,1,25.35,23.5,67,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[34, 0, 30, 19, 17, 54, 30, 36, 28, 18, 3, 2, 35, 20, 0, 67, 19, 29, 66, 1, 2, 67, 54, 35, 0, 66, 28, 28, 2, 17, 18, 54, 29, 27, 2, 20, 1, 55, 0, 1]"
3,22946eff9faa4074bd843505d04e33b5,256,11,0,0.0,10,0.78125,1.1111111111111112,1.0,1,2,23.045454545454547,20.0,67,1,"[1, 1, 1, 1, 1, 1, 1, 2, 1]","[1, 4, 34, 24, 35, 20, 18, 1, 19, 29, 3, 30, 30, 2, 19, 67, 4, 36, 18, 2, 3, 19, 20, 35, 21, 64, 25, 18, 5, 2, 2, 66, 29, 25, 36, 17, 2, 19, 24, 35, 34, 34, 17, 66]"
-3,149bfd2fba1649a0a8a63aa6a72b871c,256,5,1,20.0,153,11.953125,15.3,12.0,1,34,43.55,50.0,101,1,"[17, 16, 34, 33, 8, 2, 1, 8, 1, 33]","[58, 2, 1, 69, 9, 9, 100, 98, 37, 49, 99, 2, 9, 51, 54, 101, 57, 55, 2, 9]"
-2,149bfd2fba1649a0a8a63aa6a72b871c,256,6,1,16.666666666666664,60,4.6875,5.0,2.0,1,17,40.166666666666664,34.5,101,1,"[1, 17, 2, 16, 2, 1, 8, 1, 2, 1, 8, 1]","[58, 2, 1, 32, 9, 38, 37, 31, 9, 100, 98, 9, 32, 101, 49, 99, 2, 52, 55, 51, 31, 57, 2, 9]"
-1,149bfd2fba1649a0a8a63aa6a72b871c,256,7,0,0.0,21,1.640625,3.0,1.0,1,8,35.82142857142857,33.0,101,1,"[1, 8, 1, 1, 1, 8, 1]","[58, 9, 2, 1, 98, 18, 33, 34, 18, 37, 9, 100, 33, 17, 49, 99, 16, 2, 33, 51, 36, 36, 101, 9, 36, 57, 2, 9]"
0,149bfd2fba1649a0a8a63aa6a72b871c,256,8,0,0.0,5,0.390625,1.0,1.0,1,1,31.84375,26.0,101,1,"[1, 1, 1, 1, 1]","[9, 33, 2, 1, 8, 9, 101, 33, 36, 49, 9, 33, 100, 98, 8, 51, 99, 2, 47, 9, 18, 16, 36, 17, 36, 50, 34, 10, 8, 36, 19, 2]"
1,149bfd2fba1649a0a8a63aa6a72b871c,256,9,1,11.11111111111111,5,0.390625,1.0,1.0,1,1,28.305555555555557,17.5,101,0,"[1, 1, 1, 1, 1]","[2, 1, 34, 33, 50, 47, 9, 99, 17, 33, 51, 36, 9, 100, 98, 8, 36, 16, 0, 101, 1, 8, 36, 2, 18, 9, 0, 18, 9, 33, 8, 49, 10, 0, 36, 2]"
2,149bfd2fba1649a0a8a63aa6a72b871c,256,10,0,0.0,5,0.390625,1.0,1.0,1,1,25.475,15.0,85,1,"[1, 1, 1, 1, 1]","[2, 50, 2, 1, 14, 9, 36, 36, 2, 18, 14, 8, 17, 33, 16, 12, 8, 9, 84, 84, 33, 9, 14, 34, 85, 8, 83, 49, 2, 2, 36, 10, 36, 51, 33, 2, 47, 2, 19, 9]"
3,149bfd2fba1649a0a8a63aa6a72b871c,256,11,0,0.0,4,0.3125,1.0,1.0,1,1,23.181818181818183,17.5,71,1,"[1, 1, 1, 1]","[33, 2, 1, 29, 36, 36, 9, 8, 8, 8, 27, 9, 1, 70, 9, 71, 29, 11, 37, 29, 34, 2, 39, 36, 33, 19, 10, 38, 12, 36, 71, 17, 33, 16, 11, 69, 1, 10, 1, 39, 2, 18, 9, 1]"
-3,245a6ff2f5ab4a16afe9830ddbf718fd,256,5,0,0.0,148,11.5625,14.8,4.0,1,37,43.8,29.5,143,0,"[30, 4, 1, 4, 4, 37, 30, 30, 4, 4]","[4, 4, 29, 4, 143, 139, 30, 29, 4, 46, 135, 45, 0, 45, 0, 46, 143, 0, 0, 30]"
-2,245a6ff2f5ab4a16afe9830ddbf718fd,256,6,0,0.0,29,2.265625,2.6363636363636362,3.0,1,4,41.458333333333336,30.0,143,0,"[2, 3, 1, 4, 1, 4, 4, 1, 1, 4, 4]","[138, 4, 4, 0, 29, 0, 4, 143, 30, 26, 30, 4, 46, 135, 45, 30, 45, 46, 142, 0, 30, 30, 0, 34]"
-1,245a6ff2f5ab4a16afe9830ddbf718fd,256,7,0,0.0,13,1.015625,2.1666666666666665,1.5,1,4,36.107142857142854,29.5,143,0,"[2, 1, 4, 4, 1, 1]","[138, 4, 30, 29, 4, 4, 0, 4, 28, 143, 30, 4, 46, 135, 45, 30, 0, 45, 30, 46, 4, 4, 143, 0, 30, 4, 0, 31]"
0,245a6ff2f5ab4a16afe9830ddbf718fd,256,8,0,0.0,5,0.390625,1.25,1.0,1,2,31.84375,16.5,139,0,"[2, 1, 1, 1]","[4, 4, 4, 0, 4, 4, 4, 139, 4, 46, 135, 30, 30, 30, 30, 29, 45, 0, 46, 4, 29, 138, 4, 139, 4, 0, 45, 4, 4, 0, 30, 30]"
1,245a6ff2f5ab4a16afe9830ddbf718fd,256,9,0,0.0,5,0.390625,1.0,1.0,1,1,28.305555555555557,29.5,102,0,"[1, 1, 1, 1, 1]","[4, 0, 4, 45, 4, 30, 31, 4, 0, 35, 30, 102, 6, 101, 46, 4, 0, 100, 35, 0, 37, 45, 4, 46, 30, 36, 101, 4, 29, 4, 30, 30, 4, 29, 4, 5]"
2,245a6ff2f5ab4a16afe9830ddbf718fd,256,10,0,0.0,4,0.3125,1.0,1.0,1,1,25.5,5.5,139,0,"[1, 1, 1, 1]","[139, 1, 4, 0, 23, 22, 4, 6, 23, 4, 1, 4, 31, 138, 30, 4, 46, 135, 45, 4, 5, 4, 1, 45, 0, 6, 46, 30, 4, 4, 4, 137, 0, 23, 6, 1, 0, 30, 6, 4]"
3,245a6ff2f5ab4a16afe9830ddbf718fd,256,11,0,0.0,4,0.3125,1.0,1.0,1,1,23.181818181818183,6.0,109,0,"[1, 1, 1, 1]","[30, 4, 4, 23, 23, 4, 4, 6, 6, 0, 4, 6, 4, 1, 109, 46, 108, 4, 31, 106, 45, 4, 30, 30, 45, 23, 29, 46, 29, 22, 4, 109, 29, 0, 0, 1, 4, 1, 6, 4, 6, 1, 29, 0]"
-3,333a57aa6dff4e9ea2b065622a855fb1,256,5,0,0.0,56,4.375,5.6,6.0,1,16,48.4,54.0,82,14,"[6, 6, 6, 16, 7, 1, 6, 6, 1, 1]","[52, 82, 28, 54, 54, 75, 15, 15, 69, 29, 56, 70, 27, 55, 27, 77, 15, 14, 77, 77]"
-2,333a57aa6dff4e9ea2b065622a855fb1,256,6,0,0.0,41,3.2031249999999996,3.727272727272727,5.0,1,7,40.958333333333336,40.5,82,14,"[6, 6, 6, 1, 1, 7, 1, 5, 6, 1, 1]","[52, 82, 15, 15, 28, 54, 54, 15, 60, 15, 55, 29, 54, 15, 56, 55, 27, 27, 15, 77, 15, 14, 77, 77]"
-1,333a57aa6dff4e9ea2b065622a855fb1,256,7,0,0.0,23,1.7968749999999998,2.875,1.0,1,6,35.75,27.5,82,6,"[1, 6, 1, 6, 1, 6, 1, 1]","[82, 6, 7, 28, 54, 6, 56, 54, 27, 15, 15, 29, 15, 15, 54, 6, 16, 77, 55, 15, 27, 52, 77, 15, 54, 14, 53, 77]"
0,333a57aa6dff4e9ea2b065622a855fb1,256,8,0,0.0,5,0.390625,1.0,1.0,1,1,31.84375,21.5,77,5,"[1, 1, 1, 1, 1]","[15, 6, 77, 16, 28, 54, 56, 6, 7, 53, 6, 27, 15, 15, 54, 15, 29, 5, 16, 77, 14, 55, 27, 52, 77, 15, 6, 6, 54, 6, 53, 77]"
